Temp,m18.0,m26.0,m27.0,m28.0,m29.0,m31.0,m39.0,m41.0,m44.0,m45.0,m56.0,m57.0,m70.0
185.0357,5.3581833238357314e-05,0.000774027050602271,0.002867579473218534,0.0009763662876603675,0.004940407826057092,0.0019152482568857,0.003118886691597259,0.001818573638458124,0.000610522253432864,0.00017292608045792874,2.4369559059608323e-05,0.005288598489543676,7.567298243138066e-05
185.4777,6.371509185580365e-05,0.0009204090574619619,0.0034098887346232444,0.001161014171098889,0.005874725059183308,0.002277455085780513,0.0037087225283793813,0.0021624976119323,0.0007259826531959794,0.00020562941644097443,2.897826744861816e-05,0.006288764646233112,8.99840624185006e-05
185.9069,6.0786775016839866e-05,0.0008781074729676575,0.003253171788767023,0.0011076544842730626,0.005604725349318306,0.0021727842788582235,0.00353827131635765,0.0020631101985770527,0.0006926168184113318,0.00019617878135261656,2.764643936735557e-05,0.00599973586398602,8.584843555925027e-05
186.4914,5.491400530404668e-05,0.0007932712076715763,0.0029388743326790585,0.0010006410803595253,0.005063238138146431,0.00196286589279848,0.0031964296473993357,0.0018637877129705782,0.000625701291594678,0.00017722543491992374,2.4975444373161522e-05,0.0054200856513038215,7.755439311163939e-05
187.0203,6.568486811776947e-05,0.0009488638530195041,0.003515306739836302,0.0011969073651197373,0.006056344415447346,0.00234786347467237,0.0038233790938152854,0.002229352046862445,0.0007484266826278251,0.0002119865279426574,2.9874141591943054e-05,0.006483184193571669,9.276595388164645e-05
187.6229,6.13956340792854e-05,0.0008869028678963964,0.0032857565594631858,0.0011187490927733698,0.005660864004815415,0.002194547555468235,0.0035737117317400854,0.0020837749458165545,0.0006995542818081827,0.00019814376845471194,2.792335461986736e-05,0.0060598310664713535,8.670831993331916e-05
188.1595,6.036393697145211e-05,0.0008719992817137676,0.0032305424454585193,0.0010999495442270532,0.00556573839679476,0.002157670204172288,0.003513658796166444,0.002048759026244844,0.0006877989161354074,0.00019481414484359444,2.7454128352652368e-05,0.005958001184281958,8.525126644341193e-05
188.6697,6.373989199680313e-05,0.0009207673128412982,0.0034112159825161388,0.0011614660783991375,0.005877011707535485,0.0022783415509114923,0.003710166092830954,0.00216333933159596,0.0007262652310223314,0.00020570945459791402,2.8989546803284597e-05,0.006291212453265895,9.001908736111129e-05
189.3571,5.765261330747878e-05,0.0008328323153743055,0.003085438487378642,0.0010505438994320507,0.005315746116969616,0.002060755679091043,0.0033558383040126678,0.0019567363864315453,0.000656905545508255,0.0001860638176202232,2.6220990959517938e-05,0.005690389918161848,8.142209645072189e-05
189.9038,5.646447009833309e-05,0.0008156687558563416,0.003021851729108655,0.0010288935955097874,0.005206195703066683,0.002018286262262321,0.0032866789673727374,0.0019164106680252065,0.0006433676012908238,0.00018222929133094372,2.5680611424951713e-05,0.005573118596867241,7.974409600247886e-05
190.5653,4.926807351952085e-05,0.0007117117748758029,0.002636716733470445,0.0008977611092260449,0.004542666073178559,0.0017610556829703516,0.0028677917408519746,0.001672164132974787,0.000561370402047036,0.00015900416858721507,2.2407617560341184e-05,0.0048628246450429366,6.958071115793297e-05
191.2235,4.7276950503673795e-05,0.0006829486105307816,0.0025301562978933987,0.0008614789354040038,0.004359078481347317,0.0016898842680547431,0.0027518926254216946,0.0016045851867405522,0.0005386831433806646,0.0001525781641370068,2.150203469769858e-05,0.0046662981445915455,6.676867192951311e-05
191.9041,4.591899628085129e-05,0.0006633320121723707,0.0024574816352402246,0.0008367343411410216,0.004233870976034547,0.0016413450654742397,0.0026728489440582975,0.0015584960628228948,0.0005232103381019014,0.00014819560223119493,2.0884423398620673e-05,0.004532266249494917,6.485084941699959e-05
192.46,4.6092324979823066e-05,0.000665835866436801,0.0024667577982464455,0.0008398927306199191,0.004249852408716612,0.001647540588630329,0.002682938045901643,0.0015643788589813634,0.0005251852803815,0.0001487549905673634,2.096325504194142e-05,0.004549374023532788,6.509563946615296e-05
193.0445,5.2729394445325174e-05,0.0007617129761312749,0.0028219588619527686,0.0009608331778448065,0.004861810379314342,0.0018847783790598735,0.0030692680084297348,0.001789641766894283,0.0006008093932826626,0.00017017498199040166,2.3981861284896372e-05,0.005204461642392449,7.44690933161652e-05
193.7611,5.559936727694753e-05,0.0008031717406398966,0.0029755533674644553,0.0010131297222133423,0.005126430594431734,0.0019873637168668513,0.0032363231375436238,0.001887048977869348,0.0006335104446382339,0.00017943732190672088,2.5287153922208093e-05,0.005487731793206995,7.852232163143731e-05
194.4817,5.204264354401002e-05,0.0007517923791207402,0.002785205494835499,0.0009483192269860948,0.004798489859609161,0.0018602309086363168,0.0030292936716610377,0.001766333361603942,0.0005929844145076208,0.00016795861247786387,2.3669520037175526e-05,0.005136678411400118,7.349920322937447e-05
195.1538,5.289746527361969e-05,0.0007641408767769728,0.0028309536355194034,0.0009638957585884689,0.004877307020344604,0.0018907859630014768,0.003079051060593733,0.0017953461103117723,0.0006027244263195174,0.0001707174014602059,2.4058301595516213e-05,0.005221050457573532,7.47064577374268e-05
195.7753,5.247733194019902e-05,0.0007580717569788374,0.002808469042325799,0.0009562401037091456,0.0048385694504823416,0.0018757685665097587,0.0030545959760416032,0.001781086736217617,0.0005979373420792075,0.00016936149394030132,2.3867220711139605e-05,0.005179582736552279,7.41131084539607e-05
196.417,5.471657652230059e-05,0.0007904192108584189,0.0029283083873251703,0.0009970435400168268,0.005045034604607586,0.001955808927643589,0.003184937730032736,0.0018570869572058556,0.0006234517480938438,0.00017658826774340962,2.4885651768727384e-05,0.005400599166914793,7.727556680373648e-05
197.0638,5.3029818493588705e-05,0.0007660528115932864,0.002838036882841479,0.0009663074943248366,0.004889510389363913,0.0018955168439459792,0.003086755065317033,0.0017998381939575477,0.0006042324856974995,0.00017114454853939248,2.4118497177037585e-05,0.0052341138971184345,7.489337860750786e-05
197.6513,6.140759379434356e-05,0.0008870756343437728,0.0032863966165745905,0.0011189670222820683,0.0056619667268818265,0.002194975047810949,0.0035744078817946056,0.0020841808599335924,0.0006996905532223248,0.00019818236636231243,2.792879401909712e-05,0.006061011506317646,8.672521049589946e-05
198.3369,5.223154144960832e-05,0.000754521141462349,0.002795314886841891,0.0009517613180025665,0.004815906820447216,0.0018669829430957782,0.003040289024530364,0.0017727445784421726,0.0005951367554788899,0.00016856824773010533,2.3755432712955693e-05,0.005155322886921908,7.376598148289327e-05
199.1706,7.222785887222369e-05,0.0010433819299441784,0.0038654729220471066,0.0013161335133686065,0.006659628043040447,0.002581738481926076,0.004204232930908389,0.0024514219124042546,0.0008229788436528078,0.00023310289663066016,3.2849959886696715e-05,0.0071289861180256755,0.0001020065414928978
199.7659,5.8816861264190196e-05,0.0008496506912610407,0.0031477464253611056,0.0010717587849017913,0.00542309331599547,0.0021023709754500715,0.0034236067478759717,0.0019962510971971415,0.0006701712223828049,0.00018982122612358013,2.6750502691878683e-05,0.005805302746133374,8.306634991965554e-05
